rank,name,symbol,price,market_cap,volume_24h,timestamp
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,,,,,,2025-04-06 20:46
,Bitcoin,,"$78,988.40",19.84M,$1.57T,2025-04-06 20:53
,Ethereum,,"$1,621.74",120.67M,$195.7B,2025-04-06 20:53
,Tether,,$0.9994,144.08B,$144.01B,2025-04-06 20:53
,XRP,,$1.99,58.27B,$116.28B,2025-04-06 20:53
,BNB,,$556.03,142.47M,$79.22B,2025-04-06 20:53
,USDC,,$0.9999,60.44B,$60.45B,2025-04-06 20:53
,Solana,,$108.61,514.58M,$55.89B,2025-04-06 20:53
,Dogecoin,,$0.1530,148.74B,$22.77B,2025-04-06 20:53
,TRON,,$0.2333,94.97B,$22.16B,2025-04-06 20:53
,Cardano,,$0.5906,35.27B,$20.84B,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,Bitcoin,,"$78,988.40",19.84M,$1.57T,2025-04-06 20:53
,Ethereum,,"$1,621.74",120.67M,$195.7B,2025-04-06 20:53
,Tether,,$0.9994,144.08B,$144.01B,2025-04-06 20:53
,XRP,,$1.99,58.27B,$116.28B,2025-04-06 20:53
,BNB,,$556.03,142.47M,$79.22B,2025-04-06 20:53
,USDC,,$0.9999,60.44B,$60.45B,2025-04-06 20:53
,Solana,,$108.61,514.58M,$55.89B,2025-04-06 20:53
,Dogecoin,,$0.1530,148.74B,$22.77B,2025-04-06 20:53
,TRON,,$0.2333,94.97B,$22.16B,2025-04-06 20:53
,Cardano,,$0.5906,35.27B,$20.84B,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,,,,,,2025-04-06 20:53
,Bitcoin,,"$78,988.40",19.84M,$1.57T,2025-04-06 20:54
,Ethereum,,"$1,621.74",120.67M,$195.7B,2025-04-06 20:54
,Tether,,$0.9994,144.08B,$144.01B,2025-04-06 20:54
,XRP,,$1.99,58.27B,$116.28B,2025-04-06 20:54
,BNB,,$556.03,142.47M,$79.22B,2025-04-06 20:54
,USDC,,$0.9999,60.44B,$60.45B,2025-04-06 20:54
,Solana,,$108.61,514.58M,$55.89B,2025-04-06 20:54
,Dogecoin,,$0.1530,148.74B,$22.77B,2025-04-06 20:54
,TRON,,$0.2333,94.97B,$22.16B,2025-04-06 20:54
,Cardano,,$0.5906,35.27B,$20.84B,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,,,,,,2025-04-06 20:54
,Bitcoin,,"$78,973.40",19.84M,$1.57T,2025-04-06 20:55
,Ethereum,,"$1,606.29",120.67M,$195.7B,2025-04-06 20:55
,Tether,,$0.9993,144.08B,$144.01B,2025-04-06 20:55
,XRP,,$1.99,58.27B,$116.28B,2025-04-06 20:55
,BNB,,$553.32,142.47M,$79.22B,2025-04-06 20:55
,USDC,,$0.9999,60.44B,$60.45B,2025-04-06 20:55
,Solana,,$108.61,514.58M,$55.89B,2025-04-06 20:55
,Dogecoin,,$0.1530,148.74B,$22.77B,2025-04-06 20:55
,TRON,,$0.2333,94.97B,$22.16B,2025-04-06 20:55
,Cardano,,$0.5906,35.27B,$20.84B,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,Bitcoin,,"$78,973.40",19.84M,$1.57T,2025-04-06 20:55
,Ethereum,,"$1,606.29",120.67M,$195.7B,2025-04-06 20:55
,Tether,,$0.9993,144.08B,$144.01B,2025-04-06 20:55
,XRP,,$1.99,58.27B,$116.28B,2025-04-06 20:55
,BNB,,$553.32,142.47M,$79.22B,2025-04-06 20:55
,USDC,,$0.9999,60.44B,$60.45B,2025-04-06 20:55
,Solana,,$108.61,514.58M,$55.89B,2025-04-06 20:55
,Dogecoin,,$0.1530,148.74B,$22.77B,2025-04-06 20:55
,TRON,,$0.2333,94.97B,$22.16B,2025-04-06 20:55
,Cardano,,$0.5906,35.27B,$20.84B,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,,,,,,2025-04-06 20:55
,Bitcoin,,"$78,973.40",19.84M,$1.57T,2025-04-06 20:56
,Ethereum,,"$1,606.29",120.67M,$195.7B,2025-04-06 20:56
,Tether,,$0.9993,144.08B,$144.01B,2025-04-06 20:56
,XRP,,$1.99,58.27B,$116.28B,2025-04-06 20:56
,BNB,,$553.32,142.47M,$79.22B,2025-04-06 20:56
,USDC,,$0.9999,60.44B,$60.45B,2025-04-06 20:56
,Solana,,$108.61,514.58M,$55.89B,2025-04-06 20:56
,Dogecoin,,$0.1530,148.74B,$22.77B,2025-04-06 20:56
,TRON,,$0.2333,94.97B,$22.16B,2025-04-06 20:56
,Cardano,,$0.5906,35.27B,$20.84B,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,,,,,,2025-04-06 20:56
,Bitcoin,,"$79,242.21",19.84M,$1.57T,2025-04-06 21:00
,Ethereum,,"$1,624.15",120.67M,$194.77B,2025-04-06 21:00
,Tether,,$0.9993,144.08B,$143.99B,2025-04-06 21:00
,XRP,,$1.98,58.27B,$115.47B,2025-04-06 21:00
,BNB,,$553.13,142.47M,$78.81B,2025-04-06 21:00
,USDC,,$0.9999,60.44B,$60.44B,2025-04-06 21:00
,Solana,,$107.97,514.58M,$55.56B,2025-04-06 21:00
,Dogecoin,,$0.1518,148.74B,$22.58B,2025-04-06 21:00
,TRON,,$0.2330,94.97B,$22.14B,2025-04-06 21:00
,Cardano,,$0.5861,35.27B,$20.68B,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
,,,,,,2025-04-06 21:00
